the_geom,lon,objectid,service_request_id,status,status_notes,service_name,service_code,agency_responsible,the_geom_webmercator,requested_datetime,updated_datetime,expected_datetime,address,zipcode,media_url,lat,service_notice
,,432,8997714,Closed,Question Answered,Information Request,SR-IR01,,,2015-02-02 09:15:31,2015-02-02 09:15:41,,,,,,None
,,433,8997715,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:15:59,2015-02-02 09:15:59,,,19141,,,None
,,434,8997716,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:16:00,2015-02-02 09:16:01,,,19149,,,None
,,435,8997717,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 09:16:41,2015-02-02 09:16:58,,,,,,None
,,436,8997718,Closed,Question Answered,Information Request,SR-IR01,Police Department,,2015-02-02 09:16:46,2015-02-02 09:17:20,,,19102,,,None
0101000020E6100000D099B4A9FACA52C07A2136BBE2F84340,-75.171549247,3503652,11830669,Open,,Right of Way Unit,,Streets Department,0101000020110F000010EE6AA5EEEB5FC1D08C7C2E03885241,2018-02-21 12:49:34,2018-02-21 13:00:46,2018-04-01 20:00:00,1737 SOUTH ST,,https://d17aqltn7cihbm.cloudfront.net/uploads/large_f959510ff74bb498d3f4a39b4a824bc5,39.944419293,
,,438,8997721,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 09:17:13,2015-02-02 09:17:45,,,,,,None
,,440,8997723,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 09:18:23,2015-02-02 09:18:43,,,19145,,,None
,,441,8997724,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:18:27,2015-02-02 09:18:27,,,,,,None
0101000020E610000082D90C899EC852C028C87CFE03FF4340,-75.134676234,2120732,9554737,Closed,,License Residential,SR-LI19,License & Inspections,0101000020110F0000B79C8679ECE75FC18F79E430CE8E5241,2015-11-24 09:24:00,2017-08-19 13:56:08,2015-12-23 19:00:00,2739 N 2ND ST,19133,,39.992309388,20 Business Days
,,443,8997727,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:19:00,2015-02-02 09:19:31,,,,,,None
,,444,8997728,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 09:19:23,2015-02-02 09:20:17,,,,,,None
,,446,8997730,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:19:35,2015-02-02 09:19:35,,,19119,,,None
,,447,8997731,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 09:19:39,2015-02-02 09:23:09,,,,,,None
,,448,8997732,Closed,Question Answered,Information Request,SR-IR01,Office of the Inspector General,,2015-02-02 09:19:45,2015-02-02 09:20:22,,,19145,,,None
,,451,8997627,Closed,Question Answered,Information Request,SR-IR01,Office of Human Resources- OHR,,2015-02-02 08:54:01,2015-02-02 08:54:18,,,19046,,,None
,,452,8997628,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 08:54:06,2015-02-02 08:54:51,,,19106,,,None
0101000020E6100000C0CB2D294ECE52C03EAA482287FD4340,-75.223520557,453,8997629,Closed,Issue Resolved,Abandoned Vehicle,SR-PD01,Police Department,0101000020110F0000555C480095F15FC1DC7D7505288D5241,2015-02-02 08:54:08,2015-02-20 14:27:48,2015-03-12 20:00:00,5164 VIOLA ST,,,39.980686457,30 Business Days
0101000020E6100000727A8B45DBC752C004B5EFBC1AFF4340,-75.122758275,454,9157461,Closed,,Rubbish/Recyclable Material Collection,SR-ST03,Streets Department,0101000020110F000060C2B7CCA0E65FC1388D7267E78E5241,2015-05-05 09:55:51,2017-05-31 21:13:28,2015-05-06 20:00:00,443 E CAMBRIA ST,19134,,39.993003478,2 Business Days
,,455,8997631,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 08:55:34,2015-02-02 08:55:41,,,,,,None
,,456,8997632,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 08:56:39,2015-02-02 08:56:51,,,19139,,,None
,,457,8997633,Closed,Question Answered,Information Request,SR-IR01,Water Revenue,,2015-02-02 08:56:41,2015-02-02 08:57:13,,,,,,None
,,458,8997634,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 08:57:03,2015-02-02 08:57:17,,,19140,,,None
,,490,8997673,Closed,Question Answered,Information Request,SR-IR01,Department of Public Health,,2015-02-02 09:06:55,2015-02-02 09:08:58,,,,,,None
,,491,8997674,Closed,Question Answered,Information Request,SR-IR01,Police Department,,2015-02-02 09:07:19,2015-02-02 09:08:01,,,19124,,,None
,,494,8997677,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:08:09,2015-02-02 09:08:38,,,,,,None
,,495,8997678,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:08:11,2015-02-02 09:09:04,,,19134,,,None
0101000020E6100000E9CA90F8CFCA52C0D3D32E436FF74340,-75.168943539,496,8997689,Closed,,Construction Site Task Force,SR-LI06,License & Inspections,0101000020110F000048802C21A6EB5FC1414594B567865241,2015-02-02 09:10:17,2015-09-01 06:49:13,2015-02-03 19:00:00,1417 REED ST,19146,,39.933082958,48 Hours
,,498,8997683,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:09:16,2015-02-02 09:09:16,,,19132,,,None
,,499,8997685,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:09:30,2015-02-02 09:09:30,,,19145,,,None
,,500,8997686,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:09:43,2015-02-02 09:10:14,,,,,,None
,,501,8997687,Closed,Question Answered,Information Request,SR-IR01,Police Department,,2015-02-02 09:09:54,2015-02-02 09:10:44,,,19132,,,None
,,502,8997691,Closed,Question Answered,Information Request,SR-IR01,Probation/Parole,,2015-02-02 09:11:10,2015-02-02 09:11:18,,,,,,None
,,503,8997688,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 09:10:15,2015-02-02 09:10:32,,,,,,None
,,504,8997690,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:10:25,2015-02-02 09:10:25,,,unknown,,,None
,,505,8997692,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 09:11:23,2015-02-02 09:12:39,,,,,,None
,,459,9257641,Closed,,Information Request,SR-IR01,Streets Department,,2015-07-01 09:28:38,2017-05-31 21:13:28,2017-05-31 21:30:29,,19104,,,None
,,460,8997636,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 08:57:37,2015-02-02 08:58:56,,,,,,None
0101000020E61000008A0E1688FDC252C04E912A27AD0B4440,-75.046724338,462,9475161,Closed,,Manhole Cover,SR-ST14,Streets Department,0101000020110F0000342DE9C85CDE5FC104A23BCFD99C5241,2015-10-23 10:59:07,2017-05-31 21:13:28,2017-05-31 21:30:29,9500 RISING SUN AVE,,,40.091221707,None
,,580,8997780,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 09:30:17,2015-02-02 09:32:40,,,19145,,,None
,,584,8997785,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:31:22,2015-02-02 09:31:22,,,19139,,,None
,,585,8997786,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:31:31,2015-02-02 09:31:33,,,19141,,,None
,,586,8997788,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 09:32:07,2015-02-02 09:32:19,,,19149,,,None
,,587,8997794,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:33:36,2015-02-02 09:33:36,,,19139,,,None
,,589,8997790,Closed,Question Answered,Information Request,SR-IR01,Department of Records,,2015-02-02 09:32:23,2015-02-02 09:33:32,,,19138,,,None
,,590,8997791,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:32:39,2015-02-02 09:32:39,,,,,,None
,,591,8997792,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:32:52,2015-02-02 09:32:52,,,19106,,,None
0101000020E61000002EB2957E5FC352C07F0D2D57E4024440,-75.052703519,592,9812543,Closed,,Traffic (Other),SR-ST24,Streets Department,0101000020110F00002FAA432F03DF5FC1BE5430821A935241,2015-12-22 09:20:54,2017-07-30 17:00:21,2017-07-30 17:30:20,LEVICK ST & DITMAN ST,,,40.022593398,None
,,593,8997795,Closed,Question Answered,Information Request,SR-IR01,City Commissioners Office,,2015-02-02 09:33:37,2015-02-02 09:34:12,,,19140,,,None
,,594,8997796,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 09:33:38,2015-02-02 09:34:14,,,,,,None
,,595,8997798,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 09:33:43,2015-02-02 09:33:54,,,unknown,,,None
,,596,8997799,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:33:52,2015-02-02 09:33:52,,,19111,,,None
,,597,8997800,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:34:14,2015-03-24 11:59:20,,,19147,,,None
,,599,8997802,Closed,Question Answered,Information Request,SR-IR01,City Council,,2015-02-02 09:34:38,2015-02-02 09:35:32,,,,,,None
,,601,8997804,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:35:37,2015-03-25 08:35:09,,,,,,None
,,639,8997952,Closed,Question Answered,Information Request,SR-IR01,Office of Housing & Community Development- OHCD,,2015-02-02 10:10:22,2015-02-02 10:10:42,,,19121,,,None
,,641,8997965,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Housing Authority- PHA,,2015-02-02 10:12:30,2015-02-02 10:13:17,,,19148,,,None
,,642,8997954,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 10:10:36,2015-02-02 10:11:22,,,19131,,,None
,,643,8997853,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:47:19,2015-02-02 09:47:37,,,,,,None
,,644,8997854,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Housing Authority- PHA,,2015-02-02 09:47:19,2015-02-02 09:48:09,,,19151,,,None
,,645,8997855,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:47:27,2015-02-02 09:47:38,,,DECLINED,,,None
,,646,8997856,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:47:32,2015-02-02 09:47:32,,,,,,None
,,647,8997857,Closed,Question Answered,Information Request,SR-IR01,Department of Records,,2015-02-02 09:47:47,2015-02-02 09:48:03,,,19154,,,None
0101000020E61000004D7A08788CBE52C0D618D76CA30B4440,-74.977323536,648,8997858,Closed,Issue Resolved,Abandoned Vehicle,SR-PD01,Police Department,0101000020110F00006E9C8F5ED1D65FC1EF6E8F02CF9C5241,2015-02-02 09:47:48,2015-02-18 14:57:08,2015-03-15 20:00:00,12050 WALDEMIRE DR,,,40.090924835,30 Business Days
,,650,8997860,Closed,Question Answered,Information Request,SR-IR01,City Council,,2015-02-02 09:47:50,2015-02-02 09:49:45,,,19128,,,None
,,651,8997861,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:47:57,2015-02-02 09:48:32,,,19130,,,None
,,654,8997864,Closed,Question Answered,Information Request,SR-IR01,Office of Human Resources- OHR,,2015-02-02 09:48:29,2015-02-02 09:48:40,,,19146,,,None
,,655,8997865,Closed,Question Answered,Information Request,SR-IR01,Department of Records,,2015-02-02 09:48:40,2015-02-02 09:49:18,,,19124,,,None
,,656,8997866,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:49:00,2015-02-02 09:49:00,,,19103,,,None
,,657,8997867,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 09:49:53,2015-02-02 09:50:38,,,19149,,,None
,,658,8997868,Closed,Question Answered,Information Request,SR-IR01,City Council,,2015-02-02 09:50:04,2015-02-02 09:50:25,,,,,,None
,,659,8997869,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Housing Authority- PHA,,2015-02-02 09:50:08,2015-02-02 09:51:22,,,19133,,,None
,,660,8997870,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:50:14,2015-02-02 09:50:15,,,,,,None
,,661,8997871,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 09:50:19,2015-03-24 12:00:18,,,,,,None
,,663,8997873,Closed,Question Answered,Information Request,SR-IR01,Office of Human Resources- OHR,,2015-02-02 09:50:37,2015-02-02 09:51:11,,,19151,,,None
,,664,8997874,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:50:39,2015-03-27 09:50:50,,,,,,None
,,665,8997875,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:50:48,2015-02-02 09:50:49,,,,,,None
,,666,8997876,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 09:50:51,2015-02-02 09:51:38,,,19121,,,None
,,667,8997882,Closed,Question Answered,Information Request,SR-IR01,,,2015-02-02 09:51:55,2015-02-02 09:52:05,,,,,,None
,,745,8998064,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 10:32:35,2015-02-02 10:32:49,,,19107,,,None
,,668,8997877,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:50:54,2015-02-02 09:50:54,,,19143,,,None
,,669,8997880,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:51:31,2015-02-02 09:51:32,,,,,,None
0101000020E610000098D90840F3C752C0EB564B11CBFC4340,-75.124221812,671,11437110,Closed,,Illegal Dumping,SR-ST02,Streets Department,0101000020110F0000B4718F87C9E65FC1D6744495578C5241,2017-07-20 19:42:39,2017-07-24 13:31:12,2017-07-27 20:00:00,2601 E NORRIS ST,,https://d17aqltn7cihbm.cloudfront.net/uploads/large_0d4c786ea1067a88885c415001d57b87,39.97494713,5 Business Days
0101000020E61000001EFB381E1CC752C07EBAAA81A0FE4340,-75.111091186,672,11437234,Closed,,Sanitation / Dumpster Violation,SR-ST19,Streets Department,0101000020110F00001A0F261B5CE55FC14D1ADBE75F8E5241,2017-07-21 08:18:08,2017-07-24 13:31:13,2017-07-24 14:00:14,3091 WITTE ST,,,39.989273272,
,,674,8997885,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:52:24,2015-02-02 09:53:18,,,19131,,,None
,,675,8997886,Closed,Question Answered,Information Request,SR-IR01,Department of Human Services- DHS,,2015-02-02 09:52:26,2015-02-02 09:52:38,,,19141,,,None
,,471,8997650,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:01:32,2015-02-02 09:02:46,,,19120,,,None
,,472,8997651,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Parking Authority- PPA,,2015-02-02 09:01:53,2015-02-02 09:02:05,,,,,,None
,,473,8997652,Closed,Question Answered,Information Request,SR-IR01,,,2015-02-02 09:02:10,2015-02-02 09:02:33,,,,,,None
,,474,8997653,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:02:37,2015-02-02 09:02:37,,,,,,None
,,475,8997654,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:02:49,2015-02-02 09:02:50,,,19143,,,None
,,476,8997655,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:03:03,2015-02-02 09:03:04,,,,,,None
,,477,8997656,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 09:03:08,2015-02-02 09:03:21,,,19106,,,None
,,478,8997657,Closed,Question Answered,Information Request,SR-IR01,,,2015-02-02 09:03:25,2015-02-02 09:03:47,,,,,,None
0101000020E6100000C257CFA468CA52C03755949EABF74340,-75.162636949,479,8997658,Closed,,Construction Site Task Force,SR-LI06,License & Inspections,0101000020110F00003F7D349EF6EA5FC1B34EBF8FAA865241,2015-02-02 09:03:49,2015-09-01 06:49:13,2015-02-03 19:00:00,1115 FEDERAL ST,19147,,39.934924911,48 Hours
,,480,8997659,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:03:54,2015-02-02 09:04:25,,,19139,,,None
,,481,8997660,Closed,Question Answered,Information Request,SR-IR01,Managing Director's Office- MDO,,2015-02-02 09:04:30,2015-04-14 12:17:39,,,,,,None
,,483,8997663,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:05:28,2015-02-02 09:05:28,,,19120,,,None
,,484,8997662,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:05:06,2015-02-02 09:06:21,,,Non-Reside,,,None
,,486,8997665,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:05:38,2015-02-02 09:05:39,,,19144,,,None
,,487,8997667,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 09:06:12,2015-02-02 09:07:26,,,,,,None
,,489,8997672,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:06:53,2015-02-02 09:06:53,,,,,,None
,,389,8997547,Closed,Question Answered,Information Request,SR-IR01,Police Department,,2015-02-02 08:26:15,2015-02-02 08:26:25,,,,,,None
,,390,8997548,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 08:27:04,2015-02-02 08:27:50,,,145,,,None
,,391,8997550,Closed,Question Answered,Information Request,SR-IR01,Office of Housing & Community Development- OHCD,,2015-02-02 08:27:19,2015-02-02 08:27:31,,,19120,,,None
,,392,8997553,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:28:24,2015-02-02 08:28:25,,,19144,,,None
,,393,8997554,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 08:29:14,2015-02-02 08:29:25,,,,,,None
,,394,8997555,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 08:30:05,2015-02-02 08:30:32,,,19131,,,None
,,395,8997556,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:31:16,2015-02-02 08:31:16,,,unknown,,,None
,,396,8997557,Closed,Question Answered,Information Request,SR-IR01,Department of Public Health,,2015-02-02 08:31:30,2015-02-02 08:31:39,,,,,,None
,,398,8997558,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:31:46,2015-02-02 08:31:46,,,Non-Reside,,,None
,,399,8997559,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:31:53,2015-02-02 08:31:54,,,19153,,,None
,,400,8997560,Closed,Question Answered,Information Request,SR-IR01,Department of Human Services- DHS,,2015-02-02 08:32:05,2015-02-02 08:32:14,,,,,,None
,,401,8997561,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:32:06,2015-02-02 08:32:06,,,19139,,,None
,,402,8997562,Closed,Question Answered,Information Request,SR-IR01,Department of Records,,2015-02-02 08:32:14,2015-02-02 08:32:43,,,,,,None
,,403,8997563,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 08:32:16,2015-03-27 09:50:34,,,19143,,,None
,,405,8997565,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 08:33:14,2015-02-02 08:34:49,,,19143,,,None
,,507,8997693,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:11:24,2015-02-02 09:11:24,,,Non-Provid,,,None
,,508,8997695,Closed,Question Answered,Information Request,SR-IR01,Office of Housing & Community Development- OHCD,,2015-02-02 09:11:51,2015-02-02 09:12:35,,,19145,,,None
,,509,8997696,Closed,Question Answered,Information Request,SR-IR01,Department of Records,,2015-02-02 09:11:52,2015-02-02 09:12:46,,,19136,,,None
,,510,8997697,Closed,Question Answered,Information Request,SR-IR01,Police Department,,2015-02-02 09:12:06,2015-03-13 11:19:03,,,,,,None
,,511,8997698,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:12:11,2015-02-02 09:12:11,,,19119,,,None
,,512,8997701,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:12:37,2015-02-02 09:12:37,,,,,,None
,,513,8997702,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:13:09,2015-02-02 09:13:21,,,19124,,,None
,,515,8997735,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:19:53,2015-02-02 09:19:53,,,,,,None
,,516,8997736,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:20:19,2015-02-02 09:20:19,,,,,,None
,,517,8997737,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:20:34,2015-02-02 09:21:14,,,19132,,,None
,,518,8997738,Closed,Question Answered,Information Request,SR-IR01,,,2015-02-02 09:20:46,2015-02-02 09:21:07,,,,,,None
0101000020E6100000C298A1AF28C352C08C692243F9064440,-75.049358284,519,8997739,Closed,Repair Completed,Graffiti Removal,SR-CL01,Community Life Improvement Program,0101000020110F0000C9214716A6DE5FC1B77F59A6A1975241,2015-02-02 09:21:18,2015-02-09 10:13:37,,7900 E ROOSEVELT BLVD,,,40.054481877,None
,,520,8997740,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:21:32,2015-02-02 09:21:59,,,19104,,,None
,,521,8997741,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 09:21:34,2015-02-02 09:23:36,,,,,,None
,,522,8997742,Closed,Question Answered,Information Request,SR-IR01,Philly311,,2015-02-02 09:21:51,2015-02-02 09:22:18,,,,,,None
0101000020E6100000F8659BE1E7CB52C0A107CAAF97F54340,-75.186027914,605,9164904,Closed,,Traffic Signal Emergency,SR-ST25,Streets Department,0101000020110F0000DA93DE9581ED5FC18EE3A0725D845241,2015-05-08 14:01:53,2017-07-30 17:00:21,2017-07-30 17:30:20,23RD STREET DR & OREGON AVE,,,39.918691607,None
0101000020E6100000CE371E4372CA52C0ECA075016DF84340,-75.163224006,606,9812574,Closed,,Traffic (Other),SR-ST24,Streets Department,0101000020110F0000CDE1AEF406EB5FC104AC50C580875241,2015-12-22 09:26:16,2017-07-30 17:00:21,2015-12-29 19:00:00,756 S FAWN ST,19147,,39.940826595,None
,,608,8997810,Closed,Question Answered,Information Request,SR-IR01,,,2015-02-02 09:37:12,2015-02-02 09:37:22,,,,,,None
,,609,8997811,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:37:30,2015-02-02 09:38:29,,,,,,None
,,610,8997812,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 09:37:31,2015-02-02 09:39:45,,,Non-Reside,,,None
,,611,8997813,Closed,Question Answered,Information Request,SR-IR01,Revenue,,2015-02-02 09:37:32,2015-02-02 09:37:48,,,19147,,,None
,,613,8997816,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 09:38:46,2015-02-02 09:39:25,,,,,,None
,,614,8997817,Closed,Question Answered,Information Request,SR-IR01,City Controller,,2015-02-02 09:39:06,2015-02-02 09:42:44,,,19111,,,None
,,615,8997818,Closed,Question Answered,Information Request,SR-IR01,State/Federal Government Offices,,2015-02-02 09:39:37,2015-02-02 09:39:51,,,19147,,,None
,,616,8997819,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:39:54,2015-02-02 09:39:54,,,,,,None
,,617,8997820,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:40:01,2015-02-02 09:40:01,,,,,,None
0101000020E610000049D44D5A5FCE52C05724E48B8FF64340,-75.224569874,618,8997821,Closed,Repair Completed,Smoke Detector,SR-FD02,Fire Department,0101000020110F0000C05C0934B2F15FC12BC62AEF6F855241,2015-02-02 09:40:12,2015-04-09 15:30:34,2015-04-26 20:00:00,6045 ELMWOOD AVE,19142,,39.926255685,60 Business Days
,,619,8997825,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:41:09,2015-02-02 09:41:10,,,unknown,,,None
,,620,8997929,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 10:03:54,2015-02-02 10:03:54,,,unknown,,,None
,,555,8997753,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 09:24:32,2015-02-02 09:25:08,,,19115,,,None
,,557,8997755,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 09:24:55,2015-02-02 09:24:55,,,19151,,,None
,,558,8997757,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 09:25:31,2015-02-02 09:26:41,,,19144,,,None
,,412,8997574,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:36:59,2015-02-02 08:36:59,,,,,,None
,,413,8997575,Closed,Question Answered,Information Request,SR-IR01,Board of Revision of Taxes- BRT,,2015-02-02 08:37:53,2015-02-02 08:38:06,,,19139,,,None
,,414,8997576,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:38:02,2015-02-02 08:38:02,,,unknown,,,None
,,415,8997579,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:39:26,2015-02-02 08:39:26,,,19120,,,None
,,416,8997580,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 08:40:11,2015-02-02 08:40:22,,,,,,None
,,417,8997581,Closed,,Information Request,SR-IR01,Licenses & Inspections- L&I,,2015-02-02 08:40:59,2015-02-02 08:42:44,,,19119,,,None
,,420,8997584,Closed,Question Answered,Information Request,SR-IR01,Police Department,,2015-02-02 08:42:31,2015-02-02 08:42:42,,,,,,None
,,421,8997585,Closed,Question Answered,Information Request,SR-IR01,First Judicial District/Courts,,2015-02-02 08:43:06,2015-02-02 08:43:14,,,,,,None
,,422,8997586,Closed,Question Answered,Information Request,SR-IR01,Philly311 Contact Center,,2015-02-02 08:43:49,2015-02-02 08:43:49,,,19146,,,None
0101000020E610000045B4A18B5BCA52C0B9E6A79B38FC4340,-75.161837487,423,8997588,Closed,Issue Resolved,Abandoned Vehicle,SR-PD01,Police Department,0101000020110F00000A8B7E5EE0EA5FC108B25045B58B5241,2015-02-02 08:44:09,2015-02-18 15:28:37,2015-03-12 20:00:00,1512 POPLAR ST,19130,,39.970477538,30 Business Days
,,3482155,11823129,Closed,Question Answered,Information Request,SR-IR01,Office of Human Resources- OHR,,2018-02-15 10:29:59,2018-02-15 10:30:24,2018-02-15 11:00:10,,,,,
,,425,8997595,Closed,Question Answered,Information Request,SR-IR01,Philadelphia Water Department- PWD,,2015-02-02 08:45:19,2015-02-02 08:45:45,,,19135,,,None
,,3482153,11823127,Closed,,Information Request,SR-IR01,Streets Department,,2018-02-15 10:29:53,2018-02-15 10:30:11,2018-02-15 11:00:10,,,,,
